isInterpolated,useMicroData,CountryCode,CountryName,RegionCode,CoverageType,RequestYear,DataYear,DataType,PPP,PovertyLine,Mean,HeadCount,PovGap,PovGapSqr,Watts,Gini,Median,pr.mld,Polarization,ReqYearPopulation,SvyInfoID,Decile1,Decile2,Decile3,Decile4,Decile5,Decile6,Decile7,Decile8,Decile9,Decile10
1,1,BFA,Burkina Faso,XX,N,1999,,X,222.242,0.9918973,56.56286,0.4101712,0.13485,0.0621728,0.1897202,-1,-1,-1,-1,11.282701,BFA_N1998X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BFA,Burkina Faso,XX,N,2002,,X,222.242,0.9918973,63.37258,0.3150987,0.09099176,0.03938571,0.1242998,-1,-1,-1,-1,12.2931,BFA_N1998X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BFA,Burkina Faso,XX,N,2005,,X,222.242,0.9918973,72.10616,0.1990097,0.05507299,0.02212514,0.07296309,-1,-1,-1,-1,13.42193,BFA_N2003X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BFA,Burkina Faso,XX,N,2008,,X,222.242,0.9918973,74.63837,0.1656066,0.03995512,0.01462602,0.05126917,-1,-1,-1,-1,14.689726,BFA_N2003X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BFA,Burkina Faso,XX,N,2010,,X,222.242,0.9918973,74.42018,0.1414073,0.03183258,0.01105602,0.04021193,-1,-1,-1,-1,15.605217,BFA_N2009X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BFA,Burkina Faso,XX,N,2011,,X,222.242,0.9918973,77.34441,0.1134071,0.02319953,0.007689593,0.02895295,-1,-1,-1,-1,16.081904,BFA_N2009X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BFA,Burkina Faso,XX,N,2012,,X,222.242,0.9918973,80.23302,0.0845664,0.0159041,0.004957033,0.01954778,-1,-1,-1,-1,16.571216,BFA_N2009X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BFA,Burkina Faso,XX,N,2013,,X,222.242,0.9918973,82.65416,0.06104385,0.01008171,0.002819394,0.01208458,-1,-1,-1,-1,17.072723,BFA_N2009X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,BFA,Burkina Faso,XX,N,2015,2014,X,222.242,0.9918973,84.58309,0.04223465,0.005307339,0.001081721,0.005980159,0.3530123,63.17573,0.2015106,-1,18.110624,BFA_N2014X,0.03601,0.04707,0.05478,0.06212,0.07015,0.0803,0.09339,0.113,0.1472,0.296
0,0,BGD,Bangladesh,XX,N,1981,1983.5,X,24.84915,1.383984,83.96663,0.0936652,0.01816276,0.006482814,0.02172873,0.2587649,75.06954,0.1121437,0.2039662,83.721268,BGD_N1983X,0.04127,0.0559,0.06679,0.07612,0.08495,0.09409,0.1045,0.118,0.1397,0.2187
1,0,BGD,Bangladesh,XX,N,1984,,X,24.84915,1.383984,84.46233,0.09002056,0.0166723,0.005701858,0.01984223,-1,-1,-1,-1,90.732362,BGD_N1983X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,BGD,Bangladesh,XX,N,1987,,X,24.84915,1.383984,83.66385,0.1110521,0.01744859,0.004070435,0.02073545,-1,-1,-1,-1,98.343809,BGD_N1985X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BGD,Bangladesh,XX,N,1990,,X,24.84915,1.383984,77.25151,0.1577846,0.02724519,0.00717367,0.03224397,-1,-1,-1,-1,106.188642,BGD_N1988X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BGD,Bangladesh,XX,N,1993,,X,24.84915,1.383984,79.23083,0.150392,0.02768776,0.00803115,0.03315974,-1,-1,-1,-1,113.695139,BGD_N1991X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BGD,Bangladesh,XX,N,1996,,X,24.84915,1.383984,85.88851,0.1377118,0.02448319,0.006942988,0.02918079,-1,-1,-1,-1,121.269645,BGD_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BGD,Bangladesh,XX,N,1999,,X,24.84915,1.383984,86.84166,0.1372123,0.02412933,0.006703547,0.028644,-1,-1,-1,-1,129.029691,BGD_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BGD,Bangladesh,XX,N,2002,,X,24.84915,1.383984,90.63949,0.1174508,0.01892163,0.004942116,0.02220855,-1,-1,-1,-1,136.600667,BGD_N2000X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,BGD,Bangladesh,XX,N,2005,2005,X,24.84915,1.383984,100.0051,0.06847645,0.009683483,0.002325488,0.01120784,0.3320129,77.61189,0.1785852,-1,143.431101,BGD_N2005X,0.0385,0.0491,0.05708,0.06476,0.07302,0.08289,0.09567,0.1138,0.1452,0.28
1,1,BGD,Bangladesh,XX,N,2008,,X,24.84915,1.383984,105.2117,0.05185429,0.007092805,0.001642889,0.008182508,-1,-1,-1,-1,148.805814,BGD_N2005X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,BGD,Bangladesh,XX,N,2010,2010,X,24.84915,1.383984,107.04,0.04880117,0.006342887,0.001437735,0.007308744,0.3213032,85.0611,0.1675858,-1,152.149102,BGD_N2010X,0.03853,0.05001,0.05833,0.0663,0.07488,0.08482,0.09735,0.1149,0.1456,0.2692
1,1,BGD,Bangladesh,XX,N,2011,,X,24.84915,1.383984,109.3575,0.04422339,0.005916873,0.001381062,0.006844346,-1,-1,-1,-1,153.911916,BGD_N2010X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BGD,Bangladesh,XX,N,2012,,X,24.84915,1.383984,110.6998,0.0429292,0.005889671,0.001406364,0.006830556,-1,-1,-1,-1,155.727053,BGD_N2010X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BGD,Bangladesh,XX,N,2013,,X,24.84915,1.383984,112.5555,0.04053715,0.005713677,0.001386864,0.006637472,-1,-1,-1,-1,157.571292,BGD_N2010X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BGD,Bangladesh,XX,N,2015,,X,24.84915,1.383984,116.3044,0.03627713,0.005421559,0.001337462,0.006301852,-1,-1,-1,-1,161.200886,BGD_N2010X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,BLR,Belarus,XX,N,1981,1993,Y,1832.435,3.008408,219.9823,0.01532148,0.00185821,0.0004530948,0.002103103,0.2160372,203.0003,0.07740133,0.1706868,9.71,BLR_N1993Y,0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
0,0,BLR,Belarus,XX,N,1984,1993,Y,1832.435,3.008408,244.8559,0.006667151,0.0008856088,0.0002456677,0.001075471,0.2160372,225.9536,0.07740133,0.1706868,9.91,BLR_N1993Y,0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
0,0,BLR,Belarus,XX,N,1987,1993,Y,1832.435,3.008408,252.4434,0.005299148,0.0007284285,0.0002104818,0.0009004834,0.2160372,232.9554,0.07740133,0.1706868,10.111,BLR_N1993Y,0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
0,0,BLR,Belarus,XX,N,1990,1993,Y,1832.435,3.008408,250.9267,0.005542698,0.0007566156,0.0002168546,0.0009036774,0.2160372,231.5558,0.07740133,0.1706868,10.189,BLR_N1993Y,0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
0,0,BLR,Belarus,XX,N,1993,1993,Y,1832.435,3.008408,210.4563,0.02157206,0.002570359,0.0006010395,0.002882742,0.2160372,194.2096,0.07740133,0.1706868,10.239,BLR_N1993Y,0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
0,0,BLR,Belarus,XX,N,1996,1995,Y,1832.435,3.008408,332.0706,0.02004449,0.006507938,0.00444928,0.006185415,0.2876177,293.8197,0.1429091,-1.375495,10.16,BLR_N1995Y,0.03393,0.05113,0.06219,0.0725,0.08301,0.09434,0.1073,0.1233,0.1468,0.2255
0,1,BLR,Belarus,XX,N,1999,1999,X,1832.435,3.008408,142.9791,0.3066077,0.09115956,0.03902877,0.1234615,0.3173815,122.1065,0.1711599,-1,10.026738,BLR_N1999X,0.02974,0.04644,0.05751,0.06861,0.07976,0.09221,0.1067,0.1252,0.1535,0.2404
0,1,BLR,Belarus,XX,N,2002,2002,X,1832.435,3.008408,216.4222,0.09042569,0.02095291,0.007878075,0.02719019,0.3033624,186.4219,0.1558544,-1,9.865548,BLR_N2002X,0.03348,0.04935,0.06042,0.07068,0.08057,0.09192,0.1045,0.1212,0.1477,0.2402
0,1,BLR,Belarus,XX,N,2005,2005,X,1832.435,3.008408,308.427,0.0201606,0.004112219,0.001360834,0.005097225,0.2755341,274.3527,0.1270928,-1,9.663915,BLR_N2005X,0.03632,0.05239,0.06355,0.07445,0.08408,0.09427,0.1068,0.1235,0.1466,0.218
0,1,BLR,Belarus,XX,N,2008,2008,X,1832.435,3.008408,425.8696,0.004368364,0.0005896845,0.0001205627,0.0006616069,0.2782604,376.3409,0.1294524,-1,9.527985,BLR_N2008X,0.0369,0.05305,0.06345,0.07295,0.08259,0.09421,0.1071,0.1219,0.1445,0.2233
0,1,BLR,Belarus,XX,N,2010,2010,X,1832.435,3.008408,485.2324,0.001587835,0.0001698265,3.174462e-05,0.0001881778,0.285666,421.1145,0.134047,-1,9.490583,BLR_N2010X,0.03647,0.05165,0.06203,0.07225,0.0823,0.09275,0.1056,0.1222,0.1462,0.2285
0,1,BLR,Belarus,XX,N,2011,2011,X,1832.435,3.008408,497.0645,0.0004223822,3.181713e-05,5.171744e-06,3.478334e-05,0.2715255,441.4793,0.1219135,-1,9.473172,BLR_N2011X,0.03773,0.05377,0.06455,0.07406,0.08335,0.09462,0.1065,0.122,0.1449,0.2185
0,1,BLR,Belarus,XX,N,2012,2012,X,1832.435,3.008408,556.6465,0.0003396647,6.841723e-05,1.652687e-05,7.867147e-05,0.265262,498.2293,0.1164402,-1,9.464495,BLR_N2012X,0.03957,0.05525,0.06516,0.07476,0.0844,0.0944,0.1055,0.1197,0.1433,0.218
0,1,BLR,Belarus,XX,N,2013,2013,X,1832.435,3.008408,620.5624,0,0,0,0,0.2657505,548.7532,0.1184392,-1,9.465997,BLR_N2013X,0.03973,0.05562,0.06546,0.07498,0.08395,0.09365,0.1051,0.1196,0.1413,0.2206
0,1,BLR,Belarus,XX,N,2015,2015,X,1832.435,3.008408,578.9112,0,0,0,0,0.2563323,520.2664,0.1081434,-1,9.489616,BLR_N2015X,0.04065,0.05643,0.06683,0.07584,0.08491,0.0946,0.1058,0.1204,0.1424,0.2121
0,1,BLZ,Belize,XX,N,1981,1993,Y,1.182611,3.915451,178.1224,0.6259054,0.309002,0.191049,0.5350588,0.6025399,88.60455,0.7124081,-1,0.147566,BLZ_N1993Y,0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
0,1,BLZ,Belize,XX,N,1984,1993,Y,1.182611,3.915451,146.235,0.7089667,0.373579,0.2406113,0.6661552,0.6025399,72.74259,0.7124081,-1,0.160347,BLZ_N1993Y,0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
0,1,BLZ,Belize,XX,N,1987,1993,Y,1.182611,3.915451,139.1528,0.7262243,0.390144,0.2539729,0.7014903,0.6025399,69.21968,0.7124081,-1,0.17432,BLZ_N1993Y,0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
0,1,BLZ,Belize,XX,N,1990,1993,Y,1.182611,3.915451,182.2038,0.6220864,0.3017838,0.1857474,0.5210064,0.6025399,90.63479,0.7124081,-1,0.187552,BLZ_N1993Y,0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
0,1,BLZ,Belize,XX,N,1993,1993,Y,1.182611,3.915451,341.1434,0.3230127,0.1341698,0.07891819,0.2234002,0.6025399,169.6971,0.7124081,-1,0.197616,BLZ_N1993Y,0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
0,1,BLZ,Belize,XX,N,1996,1996,Y,1.182611,3.915451,265.468,0.4171865,0.1673879,0.09563746,0.2738346,0.5659369,139.1883,0.6249567,-1,0.213676,BLZ_N1996Y,0.01011,0.02339,0.03159,0.03958,0.04765,0.05917,0.07608,0.09979,0.1472,0.4654
0,1,BLZ,Belize,XX,N,1999,1999,Y,1.182611,3.915451,268.5787,0.3695931,0.1557931,0.09398729,0.2567962,0.5326277,159.4654,0.5582195,-1,0.239026,BLZ_N1999Y,0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
0,1,BLZ,Belize,XX,N,2002,1999,Y,1.182611,3.915451,309.877,0.2945839,0.1279142,0.07815082,0.2094368,0.5326277,183.9857,0.5582195,-1,0.262206,BLZ_N1999Y,0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
0,1,BLZ,Belize,XX,N,2005,1999,Y,1.182611,3.915451,290.7164,0.3231745,0.1391416,0.08478993,0.2288654,0.5326277,172.6093,0.5582195,-1,0.283277,BLZ_N1999Y,0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
0,1,BLZ,Belize,XX,N,2008,1999,Y,1.182611,3.915451,266.0082,0.3695931,0.1578393,0.09518429,0.2603031,0.5326277,157.9391,0.5582195,-1,0.306165,BLZ_N1999Y,0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
0,1,BLZ,Belize,XX,N,2010,1999,Y,1.182611,3.915451,278.6074,0.360375,0.1479509,0.08957984,0.2435674,0.5326277,165.4198,0.5582195,-1,0.321608,BLZ_N1999Y,0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
0,1,BLZ,Belize,XX,N,2011,1999,Y,1.182611,3.915451,285.4297,0.3574299,0.1428013,0.08681246,0.2350203,0.5326277,169.4704,0.5582195,-1,0.329192,BLZ_N1999Y,0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
0,1,BLZ,Belize,XX,N,2012,1999,Y,1.182611,3.915451,284.2235,0.3579082,0.1437088,0.0872885,0.2365135,0.5326277,168.7542,0.5582195,-1,0.336701,BLZ_N1999Y,0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
0,1,BLZ,Belize,XX,N,2013,1999,Y,1.182611,3.915451,290.2091,0.3231745,0.1394627,0.08498001,0.2294212,0.5326277,172.3081,0.5582195,-1,0.344181,BLZ_N1999Y,0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
0,1,BLZ,Belize,XX,N,2015,1999,Y,1.182611,3.915451,294.4165,0.3199765,0.1368232,0.08342721,0.2248644,0.5326277,174.8062,0.5582195,-1,0.359288,BLZ_N1999Y,0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
0,0,BOL,Bolivia,XX,N,1981,1990.5,Y,2.906106,3.041809,253.8208,0.1895996,0.0491908,0.01713503,0.06019436,0.4203572,183.2862,0.297862,0.3953767,5.711599,BOL_N1990Y,0.02324,0.03294,0.04296,0.05367,0.06563,0.07968,0.09738,0.1222,0.1649,0.3174
0,0,BOL,Bolivia,XX,N,1984,1990.5,Y,2.906106,3.041809,218.1547,0.2449753,0.06993644,0.0264562,0.09313693,0.4203572,157.5314,0.297862,0.3953767,6.085496,BOL_N1990Y,0.02324,0.03294,0.04296,0.05367,0.06563,0.07968,0.09738,0.1222,0.1649,0.3174
0,0,BOL,Bolivia,XX,N,1987,1990.5,Y,2.906106,3.041809,231.1186,0.2215713,0.06022841,0.02172566,0.0772476,0.4203572,166.8928,0.297862,0.3953767,6.464732,BOL_N1990Y,0.02324,0.03294,0.04296,0.05367,0.06563,0.07968,0.09738,0.1222,0.1649,0.3174
1,0,BOL,Bolivia,XX,N,1990,1990.5,Y,2.906106,3.041809,231.3414,0.2211893,0.06007307,0.02165154,0.07702927,-1,-1,-1,-1,6.856244,BOL_N1990Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BOL,Bolivia,XX,N,1993,,Y,2.906106,3.041809,250.5907,0.2539318,0.09950379,0.05722264,0.1664146,-1,-1,-1,-1,7.273825,BOL_N1990Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BOL,Bolivia,XX,N,1996,,Y,2.906106,3.041809,266.9111,0.3043008,0.1474592,0.09783147,0.2713375,-1,-1,-1,-1,7.717443,BOL_N1990Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,BOL,Bolivia,XX,N,1999,1999,Y,2.906106,3.041809,249.5361,0.361712,0.2129464,0.1578477,0.4564108,0.5809705,144.2816,0.7940352,-1,8.182712,BOL_N1999Y,0.002582,0.0102,0.02238,0.03492,0.04952,0.06702,0.08908,0.1191,0.1793,0.426
0,1,BOL,Bolivia,XX,N,2002,2002,Y,2.906106,3.041809,241.544,0.3671522,0.1994264,0.140492,0.4127123,0.5930948,131.4984,0.7543867,-1,8.653345,BOL_N2002Y,0.003757,0.01312,0.02437,0.0362,0.04835,0.06202,0.08024,0.1084,0.1574,0.4661
0,1,BOL,Bolivia,XX,N,2005,2005,Y,2.906106,3.041809,295.6,0.3046456,0.15605,0.1048757,0.2973474,0.5852738,157.203,0.7049865,-1,9.125409,BOL_N2005Y,0.005042,0.01464,0.02539,0.0359,0.04658,0.06119,0.08047,0.1113,0.1669,0.4527
0,1,BOL,Bolivia,XX,N,2008,2008,Y,2.906106,3.041809,328.9363,0.1906334,0.08764105,0.05482412,0.1538573,0.5081732,212.331,0.5033824,-1,9.599855,BOL_N2008Y,0.008784,0.02288,0.03455,0.04542,0.05822,0.07261,0.09135,0.1178,0.163,0.3854
1,1,BOL,Bolivia,XX,N,2010,,Y,2.906106,3.041809,361.1272,0.1550832,0.07033499,0.04375251,0.1200071,-1,-1,-1,-1,9.918242,BOL_N2009Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,BOL,Bolivia,XX,N,2011,2011,Y,2.906106,3.041809,382.0622,0.130767,0.05669394,0.03402366,0.09493102,0.4608119,271.2116,0.4113628,-1,10.078343,BOL_N2011Y,0.01116,0.02658,0.03975,0.05214,0.06409,0.07869,0.09826,0.1235,0.1689,0.3369
0,1,BOL,Bolivia,XX,N,2012,2012,Y,2.906106,3.041809,391.0201,0.1375884,0.06519117,0.04218729,0.1150237,0.4658148,280.4761,0.4404566,-1,10.239004,BOL_N2012Y,0.009225,0.02524,0.0385,0.05152,0.06459,0.07997,0.09982,0.1248,0.1696,0.3367
0,1,BOL,Bolivia,XX,N,2013,2013,Y,2.906106,3.041809,431.0201,0.1153545,0.05390804,0.03373214,0.09366664,0.475902,301.1566,0.4440866,-1,10.400264,BOL_N2013Y,0.01011,0.02564,0.0376,0.05008,0.06292,0.07757,0.09526,0.1215,0.1671,0.3522
0,1,BOL,Bolivia,XX,N,2015,2015,Y,2.906106,3.041809,417.8335,0.1081507,0.04966757,0.03099708,0.08826649,0.4673245,294.7529,0.4256276,-1,10.724705,BOL_N2015Y,0.01121,0.02758,0.03934,0.05091,0.0634,0.07812,0.09633,0.1216,0.1636,0.3479
0,1,BRA,Brazil,XX,N,1981,1981,Y,1.658783,3.023111,246.794,0.3713705,0.1643051,0.09754009,0.2385092,0.5795192,127.6831,0.6793446,-1,124.030908,BRA_N1981Y,0.008372,0.01835,0.02633,0.03522,0.04576,0.0589,0.07738,0.1066,0.1642,0.4589
0,1,BRA,Brazil,XX,N,1984,1984,Y,1.658783,3.023111,211.135,0.4446179,0.2003653,0.1191592,0.2974062,0.5836862,106.3632,0.7116491,-1,132.800684,BRA_N1984Y,0.008871,0.01855,0.02596,0.03452,0.04444,0.05762,0.07607,0.105,0.1637,0.4653
0,1,BRA,Brazil,XX,N,1987,1987,Y,1.658783,3.023111,312.8009,0.3116965,0.1372541,0.08181297,0.1968943,0.5969279,154.8866,0.7427081,-1,141.273488,BRA_N1987Y,0.007388,0.01636,0.02417,0.03282,0.04357,0.0571,0.07609,0.1051,0.1635,0.4738
0,1,BRA,Brazil,XX,N,1990,1990,Y,1.658783,3.023111,280.7931,0.3672242,0.1639695,0.09740488,0.2518456,0.6048727,134.7237,0.745684,-1,149.352145,BRA_N1990Y,0.007562,0.01569,0.0232,0.03144,0.04196,0.05526,0.07439,0.1044,0.1654,0.4807
0,1,BRA,Brazil,XX,N,1993,1993,Y,1.658783,3.023111,281.2494,0.3422769,0.1549828,0.0950028,0.2413306,0.6011882,139.2685,0.7609702,-1,157.132682,BRA_N1993Y,0.006942,0.01656,0.02467,0.03344,0.04377,0.05687,0.07381,0.1013,0.1583,0.4844
0,1,BRA,Brazil,XX,N,1996,1996,Y,1.658783,3.023111,379.0553,0.256884,0.1123898,0.06900521,0.1500596,0.5988891,187.8239,0.7265182,-1,164.913306,BRA_N1996Y,0.006598,0.01587,0.02386,0.03295,0.04374,0.05661,0.07572,0.106,0.1651,0.4735
0,1,BRA,Brazil,XX,N,1999,1999,Y,1.658783,3.023111,362.0857,0.2500537,0.1055938,0.06214836,0.1431661,0.5899159,185.2162,0.6861073,-1,172.759243,BRA_N1999Y,0.007818,0.01722,0.02532,0.03421,0.04501,0.05749,0.07545,0.1045,0.163,0.47
0,1,BRA,Brazil,XX,N,2002,2002,Y,1.658783,3.023111,411.8456,0.2087416,0.08216636,0.04553723,0.1259737,0.5811364,213.5619,0.6430914,-1,180.151021,BRA_N2002Y,0.0086,0.01774,0.0258,0.03491,0.04586,0.05952,0.07749,0.106,0.1627,0.4613
0,1,BRA,Brazil,XX,N,2005,2005,Y,1.658783,3.023111,413.6055,0.180813,0.06912527,0.03764845,0.105557,0.563163,226.5302,0.5954741,-1,186.917361,BRA_N2005Y,0.009643,0.01961,0.02799,0.03741,0.0484,0.06241,0.08016,0.1072,0.1608,0.4463
0,1,BRA,Brazil,XX,N,2008,2008,Y,1.658783,3.023111,484.0647,0.1224277,0.04619862,0.02566464,0.06964441,0.5404328,282.7739,0.5481059,-1,192.979029,BRA_N2008Y,0.01044,0.02146,0.03073,0.04065,0.05207,0.06616,0.08335,0.1095,0.1607,0.425
1,1,BRA,Brazil,XX,N,2010,,Y,1.658783,3.023111,520.4531,0.1022315,0.04041395,0.02306075,0.06011995,-1,-1,-1,-1,196.796269,BRA_N2009Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,BRA,Brazil,XX,N,2011,2011,Y,1.658783,3.023111,537.0917,0.09379815,0.0380707,0.02209643,0.05563609,0.5294759,325.2581,0.5292122,-1,198.686688,BRA_N2011Y,0.01063,0.02262,0.0323,0.04251,0.05401,0.06834,0.08498,0.1097,0.1578,0.4171
0,1,BRA,Brazil,XX,N,2012,2012,Y,1.658783,3.023111,581.2381,0.079391,0.03062891,0.01736186,0.04246682,0.5268676,353.7275,0.5206475,-1,200.560983,BRA_N2012Y,0.01124,0.02319,0.03277,0.04296,0.05453,0.06851,0.08461,0.1092,0.156,0.417
0,1,BRA,Brazil,XX,N,2013,2013,Y,1.658783,3.023111,612.1071,0.07589996,0.03050992,0.01771158,0.04239863,0.5276906,372.5271,0.5259339,-1,202.408632,BRA_N2013Y,0.01082,0.02292,0.03266,0.04285,0.05442,0.06854,0.08456,0.1092,0.1571,0.417
0,1,BRA,Brazil,XX,N,2015,2015,Y,1.658783,3.023111,585.5172,0.07307224,0.02657092,0.0141329,0.03753152,0.5132347,366.5231,0.4857969,-1,205.962108,BRA_N2015Y,0.01201,0.02421,0.03426,0.04455,0.05621,0.07044,0.0865,0.1106,0.1577,0.4035
0,1,BTN,Bhutan,XX,N,1981,2003,X,16.96291,1.759019,46.64961,0.7340162,0.3506974,0.2000124,0.539111,0.40898,32.9849,0.272455,-1,0.42038,BTN_N2003X,0.02813,0.0372,0.04557,0.0541,0.06501,0.07725,0.09501,0.1182,0.1573,0.3222
0,1,BTN,Bhutan,XX,N,1984,2003,X,16.96291,1.759019,51.98285,0.688166,0.3092953,0.1684228,0.4619918,0.40898,36.75592,0.272455,-1,0.45372,BTN_N2003X,0.02813,0.0372,0.04557,0.0541,0.06501,0.07725,0.09501,0.1182,0.1573,0.3222
0,1,BTN,Bhutan,XX,N,1987,2003,X,16.96291,1.759019,70.62418,0.5390428,0.1977903,0.09233566,0.2730421,0.40898,49.93679,0.272455,-1,0.500437,BTN_N2003X,0.02813,0.0372,0.04557,0.0541,0.06501,0.07725,0.09501,0.1182,0.1573,0.3222
0,1,BTN,Bhutan,XX,N,1990,2003,X,16.96291,1.759019,82.26485,0.4498017,0.1487235,0.06322166,0.1976292,0.40898,58.16765,0.272455,-1,0.53728,BTN_N2003X,0.02813,0.0372,0.04557,0.0541,0.06501,0.07725,0.09501,0.1182,0.1573,0.3222
0,1,BTN,Bhutan,XX,N,1993,2003,X,16.96291,1.759019,89.7674,0.4046578,0.1231747,0.04931022,0.1602287,0.40898,63.47253,0.272455,-1,0.523117,BTN_N2003X,0.02813,0.0372,0.04557,0.0541,0.06501,0.07725,0.09501,0.1182,0.1573,0.3222
0,1,BTN,Bhutan,XX,N,1996,2003,X,16.96291,1.759019,107.2773,0.3013322,0.07763148,0.02723985,0.09695512,0.40898,75.85343,0.272455,-1,0.519282,BTN_N2003X,0.02813,0.0372,0.04557,0.0541,0.06501,0.07725,0.09501,0.1182,0.1573,0.3222
0,1,BTN,Bhutan,XX,N,1999,2003,X,16.96291,1.759019,120.4144,0.2387185,0.05432165,0.01715395,0.0660675,0.40898,85.14237,0.272455,-1,0.557543,BTN_N2003X,0.02813,0.0372,0.04557,0.0541,0.06501,0.07725,0.09501,0.1182,0.1573,0.3222
0,1,BTN,Bhutan,XX,N,2002,2003,X,16.96291,1.759019,130.7158,0.1985278,0.04039096,0.01176858,0.04826662,0.40898,92.42625,0.272455,-1,0.606399,BTN_N2003X,0.02813,0.0372,0.04557,0.0541,0.06501,0.07725,0.09501,0.1182,0.1573,0.3222
1,1,BTN,Bhutan,XX,N,2005,,X,16.96291,1.759019,168.6335,0.07646304,0.01354178,0.003680268,0.01601739,-1,-1,-1,-1,0.656639,BTN_N2003X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BTN,Bhutan,XX,N,2008,,X,16.96291,1.759019,173.1598,0.07541709,0.01504939,0.004682619,0.01834909,-1,-1,-1,-1,0.70095,BTN_N2007X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BTN,Bhutan,XX,N,2010,,X,16.96291,1.759019,220.4764,0.03334969,0.00601083,0.001735885,0.007211886,-1,-1,-1,-1,0.727641,BTN_N2007X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BTN,Bhutan,XX,N,2011,,X,16.96291,1.759019,242.6686,0.02090926,0.00367334,0.001009892,0.00436861,-1,-1,-1,-1,0.74051,BTN_N2007X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,BTN,Bhutan,XX,N,2012,2012,X,16.96291,1.759019,245.7721,0.01754094,0.002863401,0.0007492931,0.003374966,0.3880933,183.1317,0.2494601,-1,0.752967,BTN_N2012X,0.02748,0.03982,0.04918,0.05857,0.06917,0.08119,0.09689,0.1172,0.1531,0.3074
